,n1,n2,p-values
59,95.0,1.0,0.011891004992581698
60,95.0,1.0,0.012241128737621154
61,95.0,1.0,0.13080322959803137
62,95.0,1.0,0.0010503118955597856
63,1.0,95.0,0.28354865957858033
64,1.0,95.0,0.27117600625695837
65,95.0,1.0,0.11939460805682317
66,94.0,2.0,0.21305079801650423
67,95.0,1.0,0.13080322959803137
68,95.0,1.0,0.4255759175595567
69,95.0,1.0,0.013079451215855372
70,95.0,1.0,0.01336053491992767
71,95.0,1.0,0.01217854719793644
72,95.0,1.0,0.12334983069874073
73,95.0,1.0,0.11939460805682317
74,1.0,95.0,0.33363083137685723
75,95.0,1.0,0.017317579921192417
76,95.0,1.0,0.0008411283884686987
77,95.0,1.0,0.0006489478122912269
78,95.0,1.0,0.1475072180655989
79,95.0,1.0,0.0008929080097863512
80,95.0,1.0,0.10631678588812749
81,95.0,1.0,0.4215348415487271
82,1.0,95.0,0.4598870409268508
83,95.0,1.0,0.012978355907040622
84,1.0,95.0,0.2441311128906038
85,95.0,1.0,0.10811337905956392
86,1.0,95.0,0.10454365469082111
87,95.0,1.0,0.10106711591100281
88,95.0,1.0,0.0011893707693667295
89,95.0,1.0,0.10811337905956392
90,95.0,1.0,0.38798740114874397
91,95.0,1.0,0.11177760103706769
92,95.0,1.0,0.10631678588812749
93,95.0,1.0,0.13367502817884247
94,95.0,1.0,0.08961340098907189
95,95.0,1.0,0.001459282663011412
96,95.0,1.0,0.13367502817884247
97,94.0,2.0,0.1422323724738414
98,1.0,95.0,0.4296291235352024
99,1.0,95.0,0.4749018930249173
100,1.0,95.0,0.3870694909726484
101,95.0,1.0,0.11553759764507077
102,95.0,1.0,0.10631678588812749
103,94.0,2.0,0.21598403225917262
104,1.0,95.0,0.3578369388734146
105,1.0,95.0,0.38349225129978737
106,95.0,1.0,0.016765160695450317
107,1.0,95.0,0.3576668748923617
108,95.0,1.0,0.014374532888714106
109,95.0,1.0,0.01615577040918526
110,95.0,1.0,0.014715907905954232
111,1.0,95.0,0.18972062096622416
112,95.0,1.0,0.14690824828956173
113,95.0,1.0,0.017236647410695694
114,95.0,1.0,0.019232019586294787
115,95.0,1.0,0.012241128737621154
116,94.0,2.0,0.26339571690890295
117,95.0,1.0,0.0006612193711928765
118,95.0,1.0,0.015413601230134705
119,95.0,1.0,0.0008411283884686987
120,95.0,1.0,0.0011658040497910759
121,94.0,2.0,0.23993224698736332
122,1.0,95.0,0.24697133848207914
123,95.0,1.0,0.11553759764507077
124,1.0,95.0,0.36360065410068754
125,95.0,1.0,0.1288193262811912
126,95.0,1.0,0.11021571141258213
127,95.0,1.0,0.016765160695450317
128,95.0,1.0,0.0007460207322604576
129,95.0,1.0,0.39756395519516247
130,95.0,1.0,0.014374532888714106
131,95.0,1.0,0.43291059687481925
132,94.0,2.0,0.27323246776738824
133,94.0,2.0,0.21740269776211574
134,95.0,1.0,0.0007238973576786707
135,1.0,95.0,0.39950430043833846
136,95.0,1.0,0.011334351973354678
137,95.0,1.0,0.11791079959268669
138,95.0,1.0,0.40948815352185086
139,95.0,1.0,0.44595550328840433
140,1.0,95.0,0.3191463275934264
141,1.0,95.0,0.2297506976230937
142,95.0,1.0,0.4255759175595567
143,93.0,3.0,0.4345409859708276
144,95.0,1.0,0.014715907905954232
145,95.0,1.0,0.11372085444931868
146,95.0,1.0,0.1036778756652571
147,1.0,95.0,0.4889781948912752
148,95.0,1.0,0.017317579921192417
149,95.0,1.0,0.10993359717993506
150,95.0,1.0,0.11364554914311431
151,95.0,1.0,0.01087074383560051
152,95.0,1.0,0.11375982414405578
153,95.0,1.0,0.2573838846238543
154,95.0,1.0,0.013079451215855372
155,95.0,1.0,0.10811337905956392
156,95.0,1.0,0.1036778756652571
157,95.0,1.0,0.11177760103706769
158,95.0,1.0,0.010801510944940095
159,94.0,2.0,0.04074559708028454
160,94.0,2.0,0.13559406713361444
161,1.0,95.0,0.45586953683452586
162,93.0,3.0,0.4232642657438518
163,95.0,1.0,0.11939460805682317
164,95.0,1.0,0.11939460805682317
165,95.0,1.0,0.01247238923628052
166,95.0,1.0,0.020297801349761585
