,0
0,13.346153846153847
1,8.173076923076923
2,11.826923076923077
3,11.096153846153847
4,9.326923076923077
5,11.153846153846153
6,13.442307692307693
7,10.596153846153847
8,13.71153846153846
9,13.51923076923077
10,11.98076923076923
11,12.71153846153846
12,9.153846153846153
13,9.807692307692308
14,12.442307692307693
15,10.942307692307692
16,8.076923076923077
17,11.403846153846153
18,13.326923076923077
19,12.96153846153846
20,12.73076923076923
21,9.307692307692308
22,13.21153846153846
23,9.673076923076923
24,11.53846153846154
25,12.96153846153846
26,11.173076923076923
27,10.26923076923077
28,13.26923076923077
29,11.134615384615383
30,10.76923076923077
31,13.192307692307693
32,11.134615384615383
33,12.346153846153847
34,11.057692307692307
35,10.788461538461538
36,13.0
37,10.942307692307692
38,10.923076923076923
39,11.692307692307693
40,10.73076923076923
41,12.76923076923077
42,14.48076923076923
43,13.942307692307693
44,10.076923076923077
45,12.51923076923077
46,11.673076923076923
47,12.442307692307693
48,9.73076923076923
49,13.346153846153847
50,13.73076923076923
51,10.576923076923077
52,8.596153846153847
53,10.307692307692308
54,11.403846153846153
55,13.326923076923077
56,10.903846153846153
57,13.21153846153846
58,12.98076923076923
59,10.442307692307692
60,13.153846153846153
61,13.78846153846154
62,13.5
63,12.942307692307693
64,11.634615384615383
65,12.96153846153846
66,9.846153846153847
67,14.557692307692307
68,13.03846153846154
69,13.923076923076923
70,13.0
71,10.826923076923077
72,10.557692307692308
73,9.942307692307692
74,13.384615384615383
75,11.23076923076923
76,9.846153846153847
77,13.71153846153846
78,12.057692307692307
79,12.576923076923077
80,12.365384615384617
81,9.711538461538462
82,13.23076923076923
83,8.596153846153847
84,11.942307692307693
85,9.711538461538462
86,9.557692307692308
87,8.711538461538462
88,10.634615384615385
89,13.21153846153846
90,13.53846153846154
91,13.48076923076923
92,13.346153846153847
93,11.942307692307693
94,11.096153846153847
95,11.53846153846154
96,10.307692307692308
97,8.25
98,14.807692307692307
99,12.173076923076923
100,10.788461538461538
101,11.5
102,8.384615384615385
103,8.403846153846153
104,11.46153846153846
105,9.634615384615385
106,13.53846153846154
107,8.653846153846153
108,9.442307692307692
109,12.326923076923077
110,13.173076923076923
111,12.73076923076923
112,13.442307692307693
113,6.557692307692308
114,12.5
115,8.211538461538462
116,7.307692307692308
117,13.28846153846154
118,13.46153846153846
119,13.25
120,13.26923076923077
121,10.788461538461538
122,12.76923076923077
123,8.961538461538462
124,13.25
125,12.25
126,12.826923076923077
127,11.96153846153846
128,8.057692307692308
129,12.28846153846154
130,10.192307692307692
131,13.23076923076923
132,9.923076923076923
133,12.53846153846154
134,10.384615384615385
135,9.903846153846153
136,10.826923076923077
137,10.461538461538462
138,14.25
139,11.53846153846154
140,7.596153846153847
141,10.788461538461538
142,13.153846153846153
143,12.96153846153846
144,11.134615384615383
145,12.192307692307693
146,9.884615384615385
147,9.711538461538462
148,12.73076923076923
149,11.51923076923077
150,12.23076923076923
151,13.634615384615383
152,7.76923076923077
153,11.48076923076923
154,11.01923076923077
155,9.115384615384615
156,10.75
157,14.423076923076923
158,14.01923076923077
159,13.846153846153847
160,9.596153846153847
161,7.115384615384615
162,10.51923076923077
163,13.26923076923077
164,12.96153846153846
165,13.03846153846154
166,12.28846153846154
167,9.75
168,10.134615384615385
169,10.903846153846153
170,12.096153846153847
171,9.884615384615385
172,12.5
173,13.25
174,12.01923076923077
175,8.557692307692308
176,8.942307692307692
177,12.884615384615383
178,11.692307692307693
179,10.615384615384615
180,11.53846153846154
181,11.98076923076923
182,10.442307692307692
183,12.057692307692307
184,13.403846153846153
185,11.884615384615383
186,12.634615384615383
187,9.192307692307692
188,7.153846153846153
189,10.096153846153847
190,14.153846153846153
191,9.865384615384615
192,12.903846153846153
193,13.78846153846154
194,9.076923076923077
195,12.826923076923077
196,10.673076923076923
197,10.5
198,12.365384615384617
199,14.403846153846153
200,11.53846153846154
201,12.98076923076923
202,13.057692307692307
203,8.48076923076923
204,11.115384615384617
205,13.653846153846153
206,11.115384615384617
207,12.884615384615383
208,11.096153846153847
209,8.134615384615385
210,11.596153846153847
211,7.865384615384615
212,10.961538461538462
213,14.596153846153847
214,8.884615384615385
215,13.23076923076923
216,13.557692307692307
217,12.384615384615383
218,11.903846153846153
219,9.653846153846153
220,12.53846153846154
221,12.73076923076923
222,12.326923076923077
223,13.576923076923077
224,13.307692307692307
225,14.0
226,10.865384615384615
227,11.384615384615383
228,12.173076923076923
229,11.923076923076923
230,12.365384615384617
231,13.634615384615383
232,9.98076923076923
233,12.25
234,12.596153846153847
235,9.653846153846153
236,13.692307692307693
237,7.615384615384615
238,14.384615384615383
239,10.673076923076923
240,11.403846153846153
241,7.173076923076923
242,11.826923076923077
243,13.576923076923077
244,11.807692307692307
245,13.53846153846154
246,13.48076923076923
247,12.98076923076923
248,12.23076923076923
249,13.28846153846154
250,12.634615384615383
251,12.0
252,8.26923076923077
