,0
0,11.0
1,11.178571428571429
2,9.928571428571429
3,10.428571428571429
4,10.071428571428571
5,11.089285714285714
6,11.053571428571429
7,10.482142857142858
8,10.160714285714286
9,11.732142857142858
10,10.767857142857142
11,10.625
12,11.267857142857142
13,11.446428571428571
14,10.875
15,10.732142857142858
16,10.535714285714286
17,10.160714285714286
18,10.232142857142858
19,10.732142857142858
20,10.714285714285714
21,10.535714285714286
22,10.625
23,11.0
24,10.982142857142858
25,11.267857142857142
26,11.0
27,11.107142857142858
28,10.482142857142858
29,10.732142857142858
30,10.928571428571429
31,10.821428571428571
32,11.571428571428571
33,10.625
34,10.785714285714286
35,10.446428571428571
36,10.303571428571429
37,10.321428571428571
38,10.392857142857142
39,11.178571428571429
40,10.75
41,10.75
42,11.482142857142858
43,10.482142857142858
44,11.535714285714286
45,10.482142857142858
46,11.178571428571429
47,10.267857142857142
48,10.303571428571429
49,11.303571428571429
50,10.125
51,10.803571428571429
52,10.946428571428571
53,11.357142857142858
54,11.160714285714286
55,10.428571428571429
56,10.214285714285714
57,10.267857142857142
58,10.321428571428571
59,10.982142857142858
60,10.839285714285714
61,10.214285714285714
62,10.625
63,11.428571428571429
64,10.839285714285714
65,11.464285714285714
66,10.107142857142858
67,10.803571428571429
68,11.071428571428571
69,10.946428571428571
70,10.839285714285714
71,10.160714285714286
72,9.607142857142858
73,10.714285714285714
74,11.142857142857142
75,12.017857142857142
76,11.232142857142858
77,11.517857142857142
78,10.857142857142858
79,11.303571428571429
80,9.964285714285714
81,11.25
82,9.875
83,11.660714285714286
84,10.482142857142858
85,9.517857142857142
86,10.303571428571429
87,11.107142857142858
88,11.375
89,11.517857142857142
90,9.982142857142858
91,10.982142857142858
92,11.160714285714286
93,10.535714285714286
94,11.285714285714286
95,11.053571428571429
96,10.446428571428571
97,11.017857142857142
98,9.964285714285714
99,10.035714285714286
100,10.803571428571429
101,10.482142857142858
102,11.321428571428571
103,11.071428571428571
104,10.732142857142858
105,11.553571428571429
106,10.75
107,10.732142857142858
108,10.571428571428571
109,10.982142857142858
110,10.75
111,10.410714285714286
112,10.732142857142858
113,11.232142857142858
114,11.785714285714286
115,10.946428571428571
116,11.089285714285714
117,10.160714285714286
118,11.232142857142858
119,10.107142857142858
120,11.410714285714286
121,11.071428571428571
122,11.517857142857142
123,10.785714285714286
124,11.196428571428571
125,10.553571428571429
126,10.821428571428571
127,11.107142857142858
128,10.035714285714286
129,10.75
130,11.464285714285714
131,11.5
132,10.482142857142858
133,11.321428571428571
134,10.678571428571429
135,11.517857142857142
136,10.303571428571429
137,10.964285714285714
138,10.982142857142858
139,9.625
140,11.303571428571429
141,10.696428571428571
142,11.107142857142858
143,10.178571428571429
144,10.089285714285714
145,11.303571428571429
146,11.071428571428571
147,11.178571428571429
148,10.803571428571429
149,11.142857142857142
150,10.821428571428571
151,10.5
152,11.607142857142858
153,10.928571428571429
154,11.0
155,10.946428571428571
156,10.535714285714286
157,10.535714285714286
158,10.803571428571429
159,11.017857142857142
160,10.660714285714286
161,10.964285714285714
162,11.071428571428571
163,10.142857142857142
164,11.0
165,11.089285714285714
166,10.982142857142858
167,10.964285714285714
168,11.125
169,10.553571428571429
170,10.178571428571429
171,11.357142857142858
172,11.285714285714286
173,11.142857142857142
174,10.125
175,11.267857142857142
176,11.25
177,11.303571428571429
178,11.125
179,10.982142857142858
180,11.214285714285714
181,10.410714285714286
182,10.571428571428571
183,10.482142857142858
184,9.982142857142858
185,10.482142857142858
186,10.625
187,10.303571428571429
188,10.303571428571429
189,10.160714285714286
190,11.017857142857142
191,11.125
192,11.178571428571429
193,9.892857142857142
194,11.285714285714286
195,10.160714285714286
196,10.892857142857142
197,10.982142857142858
198,10.232142857142858
199,10.482142857142858
200,11.303571428571429
201,10.696428571428571
202,10.357142857142858
203,10.785714285714286
204,11.25
205,11.446428571428571
206,11.446428571428571
207,10.625
208,10.571428571428571
209,11.285714285714286
210,11.267857142857142
211,10.5
212,10.910714285714286
213,11.196428571428571
214,10.196428571428571
215,10.642857142857142
216,10.446428571428571
217,11.339285714285714
218,10.464285714285714
219,11.071428571428571
220,11.464285714285714
221,10.642857142857142
222,10.482142857142858
223,10.767857142857142
224,9.732142857142858
225,10.5
226,10.696428571428571
227,11.071428571428571
228,11.267857142857142
229,10.25
230,10.732142857142858
231,11.160714285714286
232,10.928571428571429
233,10.160714285714286
234,11.107142857142858
235,10.535714285714286
236,11.392857142857142
237,11.0
238,11.107142857142858
239,10.696428571428571
240,9.803571428571429
241,10.946428571428571
242,10.375
243,11.125
244,10.910714285714286
245,10.660714285714286
246,10.857142857142858
247,11.625
248,9.875
249,10.535714285714286
250,10.5
251,10.660714285714286
252,11.464285714285714
253,10.535714285714286
254,10.535714285714286
255,10.035714285714286
256,10.910714285714286
257,11.267857142857142
258,11.160714285714286
259,11.714285714285714
260,10.267857142857142
261,10.303571428571429
