,0
220,13.173076923076923
221,18.192307692307693
222,13.75
223,12.884615384615385
224,14.615384615384615
225,17.057692307692307
226,16.365384615384617
227,16.615384615384617
228,18.076923076923077
229,18.576923076923077
230,15.538461538461538
231,17.192307692307693
232,16.634615384615383
233,17.557692307692307
234,18.865384615384617
235,13.423076923076923
236,18.442307692307693
237,17.173076923076923
238,16.423076923076923
239,18.98076923076923
240,17.51923076923077
241,17.134615384615383
242,18.346153846153847
243,17.557692307692307
244,15.51923076923077
245,14.307692307692308
246,18.75
247,18.28846153846154
248,14.538461538461538
249,16.73076923076923
250,17.653846153846153
251,18.73076923076923
252,16.326923076923077
253,16.46153846153846
254,15.884615384615385
255,16.78846153846154
256,17.0
257,15.596153846153847
258,18.576923076923077
259,16.403846153846153
260,18.692307692307693
261,18.423076923076923
262,17.76923076923077
263,17.596153846153847
264,17.173076923076923
265,17.78846153846154
266,17.807692307692307
267,16.48076923076923
268,14.653846153846153
269,16.307692307692307
270,16.173076923076923
271,18.865384615384617
272,15.153846153846153
273,15.903846153846153
274,17.865384615384617
275,12.788461538461538
276,16.442307692307693
277,13.615384615384615
278,18.596153846153847
279,17.865384615384617
280,15.326923076923077
281,17.365384615384617
282,15.096153846153847
283,19.01923076923077
284,18.26923076923077
285,17.153846153846153
286,17.71153846153846
287,17.884615384615383
288,16.115384615384617
289,13.096153846153847
290,15.384615384615385
291,12.923076923076923
292,13.134615384615385
293,17.46153846153846
294,17.442307692307693
295,17.365384615384617
296,18.403846153846153
297,13.711538461538462
298,18.23076923076923
299,14.326923076923077
300,16.076923076923077
301,19.076923076923077
302,18.384615384615383
303,16.365384615384617
304,17.326923076923077
305,17.346153846153847
306,18.21153846153846
307,13.538461538461538
308,15.576923076923077
309,15.557692307692308
310,18.307692307692307
311,16.615384615384617
312,17.01923076923077
313,17.76923076923077
314,17.384615384615383
315,17.442307692307693
316,19.23076923076923
317,18.25
318,16.01923076923077
319,16.884615384615383
320,15.826923076923077
321,17.48076923076923
322,15.288461538461538
323,18.28846153846154
324,16.98076923076923
325,16.557692307692307
326,18.615384615384617
327,19.307692307692307
328,18.807692307692307
329,17.692307692307693
330,18.23076923076923
331,17.71153846153846
332,18.96153846153846
333,17.692307692307693
334,14.826923076923077
335,14.673076923076923
336,17.01923076923077
337,14.384615384615385
338,16.25
339,17.153846153846153
340,17.807692307692307
341,17.884615384615383
342,19.01923076923077
343,17.173076923076923
344,18.115384615384617
345,16.846153846153847
346,17.576923076923077
347,18.5
348,17.634615384615383
349,15.596153846153847
350,18.346153846153847
351,13.692307692307692
352,15.134615384615385
353,11.326923076923077
354,17.653846153846153
355,14.26923076923077
356,15.25
357,18.73076923076923
358,18.46153846153846
359,17.28846153846154
360,17.5
361,18.596153846153847
362,17.76923076923077
363,14.442307692307692
364,16.153846153846153
365,16.5
366,13.211538461538462
367,16.096153846153847
368,17.923076923076923
369,14.673076923076923
370,16.865384615384617
371,16.826923076923077
372,17.442307692307693
373,18.192307692307693
374,18.942307692307693
375,18.903846153846153
376,13.423076923076923
377,16.096153846153847
378,17.0
379,15.173076923076923
380,18.71153846153846
381,18.307692307692307
382,16.846153846153847
383,16.73076923076923
384,18.692307692307693
385,15.538461538461538
386,18.307692307692307
387,17.903846153846153
388,17.865384615384617
389,13.961538461538462
390,16.807692307692307
391,16.923076923076923
392,17.865384615384617
393,18.51923076923077
394,16.326923076923077
395,18.384615384615383
396,18.192307692307693
397,15.73076923076923
398,16.634615384615383
399,16.846153846153847
400,18.192307692307693
401,15.153846153846153
402,17.96153846153846
403,14.884615384615385
404,16.576923076923077
405,18.557692307692307
406,18.0
407,17.826923076923077
408,18.634615384615383
409,16.384615384615383
410,16.076923076923077
411,18.28846153846154
412,15.942307692307692
413,16.576923076923077
414,17.096153846153847
415,16.865384615384617
416,16.096153846153847
417,17.25
418,12.288461538461538
419,18.01923076923077
420,17.673076923076923
421,17.78846153846154
422,18.78846153846154
423,18.307692307692307
424,18.03846153846154
425,17.96153846153846
426,18.28846153846154
427,13.865384615384615
428,13.25
429,16.71153846153846
430,13.48076923076923
431,16.865384615384617
432,17.865384615384617
433,18.25
434,16.807692307692307
435,17.615384615384617
436,16.557692307692307
437,15.26923076923077
438,12.615384615384615
439,15.76923076923077
440,17.115384615384617
441,17.865384615384617
442,16.653846153846153
443,18.403846153846153
444,17.884615384615383
445,15.653846153846153
446,17.01923076923077
447,16.923076923076923
448,18.76923076923077
449,19.0
450,12.653846153846153
451,17.21153846153846
452,17.73076923076923
453,15.346153846153847
454,18.615384615384617
455,18.942307692307693
456,15.423076923076923
457,16.192307692307693
458,14.711538461538462
459,17.634615384615383
460,16.865384615384617
461,15.076923076923077
462,16.192307692307693
463,15.153846153846153
464,14.596153846153847
465,15.134615384615385
466,13.48076923076923
467,14.884615384615385
468,17.557692307692307
469,17.365384615384617
470,16.98076923076923
471,16.53846153846154
472,14.846153846153847
473,17.73076923076923
474,16.192307692307693
475,17.923076923076923
476,16.634615384615383
477,16.076923076923077
478,19.115384615384617
479,17.942307692307693
480,15.942307692307692
481,18.096153846153847
482,16.634615384615383
483,14.365384615384615
484,16.03846153846154
485,17.46153846153846
486,16.557692307692307
487,15.5
488,17.076923076923077
489,17.26923076923077
490,14.865384615384615
491,19.153846153846153
492,17.403846153846153
493,16.346153846153847
494,16.5
495,17.5
496,16.51923076923077
497,15.634615384615385
498,16.98076923076923
499,18.403846153846153
500,17.71153846153846
501,19.096153846153847
502,18.057692307692307
503,16.46153846153846
504,18.115384615384617
505,17.423076923076923
506,18.26923076923077
507,14.384615384615385
508,13.884615384615385
509,18.096153846153847
510,18.423076923076923
511,12.634615384615385
512,16.76923076923077
513,14.538461538461538
514,19.057692307692307
515,13.51923076923077
516,16.576923076923077
517,18.192307692307693
518,17.423076923076923
519,18.634615384615383
520,18.26923076923077
521,15.692307692307692
522,13.634615384615385
523,14.23076923076923
524,15.01923076923077
525,18.365384615384617
526,16.653846153846153
527,16.26923076923077
528,15.711538461538462
529,19.076923076923077
530,16.903846153846153
531,17.442307692307693
532,17.096153846153847
533,17.71153846153846
534,16.28846153846154
535,13.326923076923077
536,18.115384615384617
537,17.634615384615383
538,18.346153846153847
539,16.96153846153846
540,18.096153846153847
541,14.884615384615385
542,18.384615384615383
543,17.01923076923077
544,13.76923076923077
545,18.73076923076923
546,17.942307692307693
547,16.48076923076923
548,17.75
549,16.692307692307693
550,14.346153846153847
551,18.5
552,18.03846153846154
553,18.076923076923077
554,16.634615384615383
555,18.173076923076923
556,16.673076923076923
557,13.884615384615385
558,17.365384615384617
559,14.788461538461538
560,20.134615384615383
561,17.53846153846154
562,16.192307692307693
563,17.46153846153846
564,18.846153846153847
565,14.865384615384615
566,18.28846153846154
567,15.096153846153847
568,15.173076923076923
569,18.48076923076923
570,16.48076923076923
571,18.596153846153847
572,15.0
573,14.038461538461538
574,18.51923076923077
575,18.634615384615383
576,18.96153846153846
577,17.884615384615383
578,18.615384615384617
579,17.557692307692307
580,17.48076923076923
581,16.634615384615383
582,15.26923076923077
583,18.5
584,16.73076923076923
585,17.23076923076923
586,14.115384615384615
587,16.423076923076923
588,17.057692307692307
589,16.865384615384617
590,16.73076923076923
591,13.403846153846153
592,17.01923076923077
593,17.192307692307693
594,17.692307692307693
595,18.96153846153846
596,13.711538461538462
597,17.634615384615383
598,14.173076923076923
599,17.596153846153847
600,17.076923076923077
601,14.326923076923077
602,17.21153846153846
603,13.423076923076923
604,15.423076923076923
605,15.326923076923077
606,16.192307692307693
607,17.53846153846154
608,15.942307692307692
609,17.865384615384617
610,18.23076923076923
611,16.75
612,17.98076923076923
613,15.115384615384615
614,16.826923076923077
615,15.807692307692308
616,17.634615384615383
617,18.46153846153846
618,16.134615384615383
619,16.48076923076923
620,15.173076923076923
621,16.134615384615383
622,16.71153846153846
623,16.942307692307693
624,15.442307692307692
625,17.75
626,11.865384615384615
627,18.98076923076923
628,17.46153846153846
629,14.576923076923077
630,14.75
631,17.846153846153847
632,17.423076923076923
633,15.423076923076923
634,15.153846153846153
635,17.865384615384617
636,18.173076923076923
637,12.51923076923077
638,14.846153846153847
639,18.23076923076923
640,14.096153846153847
641,13.25
642,17.46153846153846
643,18.26923076923077
644,18.26923076923077
645,17.75
646,18.692307692307693
647,12.48076923076923
648,18.903846153846153
649,14.942307692307692
650,18.192307692307693
651,18.403846153846153
652,15.26923076923077
653,16.115384615384617
654,12.365384615384615
655,16.557692307692307
656,14.961538461538462
657,12.26923076923077
658,17.826923076923077
659,18.192307692307693
660,15.807692307692308
661,17.942307692307693
662,17.01923076923077
663,17.53846153846154
664,18.115384615384617
665,15.826923076923077
666,16.98076923076923
667,18.942307692307693
668,17.403846153846153
669,14.711538461538462
670,13.442307692307692
671,14.288461538461538
672,14.98076923076923
673,16.26923076923077
674,13.0
675,17.615384615384617
676,18.28846153846154
677,19.076923076923077
678,13.73076923076923
679,18.153846153846153
680,18.615384615384617
681,18.01923076923077
682,16.096153846153847
683,16.846153846153847
684,18.134615384615383
685,12.846153846153847
686,18.615384615384617
687,18.28846153846154
688,16.346153846153847
689,11.461538461538462
690,15.76923076923077
691,15.557692307692308
692,17.21153846153846
693,16.307692307692307
694,17.903846153846153
695,17.96153846153846
696,14.673076923076923
697,17.596153846153847
698,15.096153846153847
699,17.192307692307693
700,15.307692307692308
701,18.28846153846154
702,16.865384615384617
703,14.807692307692308
704,14.75
705,15.192307692307692
706,17.73076923076923
707,16.865384615384617
708,18.46153846153846
709,14.211538461538462
710,18.096153846153847
711,17.326923076923077
712,14.73076923076923
713,18.942307692307693
714,16.192307692307693
715,17.673076923076923
716,17.21153846153846
717,17.615384615384617
718,17.884615384615383
719,17.903846153846153
720,12.692307692307692
721,14.076923076923077
722,14.51923076923077
723,16.846153846153847
724,14.211538461538462
725,18.96153846153846
726,16.5
727,18.0
728,15.576923076923077
729,13.884615384615385
730,17.576923076923077
731,19.115384615384617
732,13.153846153846153
733,13.038461538461538
734,16.75
735,13.48076923076923
736,16.615384615384617
737,17.384615384615383
738,17.23076923076923
739,17.557692307692307
740,17.78846153846154
741,14.942307692307692
742,11.076923076923077
743,18.384615384615383
744,17.826923076923077
745,14.384615384615385
746,15.826923076923077
747,17.865384615384617
748,15.384615384615385
749,18.653846153846153
750,14.923076923076923
751,17.692307692307693
752,18.78846153846154
753,18.807692307692307
754,17.076923076923077
755,15.711538461538462
756,11.865384615384615
757,14.538461538461538
758,18.71153846153846
759,16.0
760,14.25
761,14.807692307692308
762,17.076923076923077
763,17.615384615384617
764,19.326923076923077
765,17.153846153846153
766,18.403846153846153
767,17.48076923076923
768,18.73076923076923
769,16.615384615384617
770,15.923076923076923
771,17.307692307692307
772,16.423076923076923
773,17.134615384615383
774,14.807692307692308
775,16.576923076923077
776,15.634615384615385
777,18.346153846153847
778,15.115384615384615
779,17.307692307692307
780,18.826923076923077
781,13.25
782,15.807692307692308
783,16.51923076923077
784,17.384615384615383
785,15.673076923076923
786,17.307692307692307
787,19.01923076923077
788,18.096153846153847
789,14.923076923076923
790,15.903846153846153
791,12.923076923076923
792,16.98076923076923
793,17.153846153846153
794,15.807692307692308
795,16.192307692307693
796,15.615384615384615
797,16.46153846153846
798,15.48076923076923
799,19.365384615384617
800,11.634615384615385
801,18.423076923076923
802,12.576923076923077
803,16.134615384615383
804,16.76923076923077
805,15.75
806,13.596153846153847
807,17.576923076923077
808,15.365384615384615
809,16.096153846153847
810,17.442307692307693
811,11.153846153846153
812,13.51923076923077
813,15.23076923076923
814,15.538461538461538
815,16.21153846153846
816,14.596153846153847
817,17.942307692307693
818,14.826923076923077
819,17.673076923076923
820,14.384615384615385
821,16.134615384615383
822,17.846153846153847
823,17.423076923076923
824,18.653846153846153
825,16.28846153846154
826,18.01923076923077
827,16.692307692307693
828,17.03846153846154
829,13.192307692307692
830,17.326923076923077
831,13.807692307692308
832,15.557692307692308
833,17.365384615384617
834,17.71153846153846
835,19.115384615384617
836,17.307692307692307
837,17.846153846153847
838,19.403846153846153
839,17.153846153846153
840,17.192307692307693
841,12.75
842,17.73076923076923
843,17.346153846153847
844,16.826923076923077
845,15.538461538461538
846,16.615384615384617
847,17.692307692307693
848,17.25
849,17.576923076923077
850,16.03846153846154
851,14.73076923076923
852,17.923076923076923
853,17.903846153846153
854,15.384615384615385
855,16.23076923076923
856,17.846153846153847
857,15.23076923076923
858,12.307692307692308
859,16.26923076923077
860,14.403846153846153
861,15.326923076923077
862,17.653846153846153
863,16.057692307692307
864,17.653846153846153
865,16.903846153846153
866,18.28846153846154
867,15.346153846153847
868,11.26923076923077
869,13.692307692307692
870,16.653846153846153
871,11.0
872,18.057692307692307
873,10.788461538461538
874,14.942307692307692
875,16.96153846153846
876,17.26923076923077
877,16.673076923076923
878,14.442307692307692
879,16.942307692307693
880,17.096153846153847
881,18.692307692307693
882,17.365384615384617
883,16.5
884,15.576923076923077
885,14.711538461538462
886,14.596153846153847
887,17.557692307692307
888,17.23076923076923
889,18.596153846153847
890,15.384615384615385
891,18.096153846153847
892,18.673076923076923
893,15.76923076923077
894,17.26923076923077
895,19.53846153846154
896,16.78846153846154
897,15.961538461538462
898,13.51923076923077
899,18.01923076923077
900,14.076923076923077
901,17.903846153846153
902,14.0
903,17.51923076923077
904,15.75
905,14.076923076923077
906,19.48076923076923
907,17.615384615384617
908,12.961538461538462
909,16.25
910,13.192307692307692
911,16.076923076923077
912,17.923076923076923
913,15.76923076923077
914,18.403846153846153
915,13.288461538461538
916,14.75
917,14.826923076923077
918,14.038461538461538
919,16.576923076923077
920,14.557692307692308
921,16.576923076923077
922,17.884615384615383
923,15.75
924,17.75
925,13.73076923076923
926,18.653846153846153
927,18.846153846153847
928,14.846153846153847
929,14.5
930,18.0
931,17.096153846153847
932,15.153846153846153
933,18.01923076923077
934,17.115384615384617
935,17.096153846153847
936,19.076923076923077
937,15.711538461538462
938,16.903846153846153
939,15.442307692307692
940,16.903846153846153
941,17.46153846153846
942,16.173076923076923
943,18.615384615384617
944,16.557692307692307
945,15.057692307692308
946,15.403846153846153
947,17.115384615384617
948,17.25
949,17.423076923076923
950,14.423076923076923
951,13.98076923076923
952,15.23076923076923
953,13.461538461538462
954,18.192307692307693
955,17.78846153846154
956,17.21153846153846
957,18.76923076923077
958,15.596153846153847
959,19.25
960,14.0
961,18.096153846153847
962,18.173076923076923
963,17.076923076923077
964,18.0
965,18.153846153846153
966,11.653846153846153
967,17.134615384615383
968,17.865384615384617
969,17.807692307692307
970,14.826923076923077
971,16.98076923076923
972,14.961538461538462
973,17.23076923076923
974,17.0
975,17.134615384615383
976,16.5
977,18.98076923076923
978,18.173076923076923
979,15.26923076923077
980,17.326923076923077
981,17.692307692307693
982,15.442307692307692
983,14.634615384615385
984,15.403846153846153
985,18.76923076923077
986,14.615384615384615
987,14.192307692307692
988,18.807692307692307
989,17.653846153846153
990,16.5
991,14.115384615384615
992,16.96153846153846
993,18.0
994,15.346153846153847
995,16.28846153846154
996,15.884615384615385
997,17.057692307692307
998,17.346153846153847
999,18.096153846153847
1000,18.48076923076923
1001,18.307692307692307
1002,17.23076923076923
1003,15.76923076923077
1004,16.75
1005,13.961538461538462
1006,14.73076923076923
1007,13.961538461538462
1008,16.0
1009,18.826923076923077
1010,13.038461538461538
1011,17.826923076923077
1012,18.807692307692307
1013,16.115384615384617
1014,17.596153846153847
1015,17.53846153846154
1016,15.98076923076923
1017,18.653846153846153
1018,19.173076923076923
1019,18.98076923076923
1020,18.78846153846154
1021,13.673076923076923
1022,16.884615384615383
1023,16.403846153846153
1024,14.076923076923077
1025,16.865384615384617
1026,19.21153846153846
1027,17.634615384615383
1028,16.03846153846154
1029,15.307692307692308
1030,18.23076923076923
1031,18.346153846153847
1032,17.153846153846153
1033,19.442307692307693
1034,17.846153846153847
1035,16.173076923076923
1036,18.76923076923077
1037,14.942307692307692
1038,15.153846153846153
1039,18.442307692307693
1040,13.826923076923077
1041,16.51923076923077
1042,15.403846153846153
1043,17.903846153846153
1044,14.942307692307692
1045,14.596153846153847
1046,13.98076923076923
1047,18.634615384615383
1048,18.634615384615383
1049,18.173076923076923
1050,18.692307692307693
1051,17.21153846153846
1052,15.173076923076923
1053,15.057692307692308
1054,19.153846153846153
1055,17.76923076923077
1056,16.865384615384617
1057,15.73076923076923
1058,17.692307692307693
1059,14.326923076923077
1060,12.884615384615385
1061,19.153846153846153
1062,14.923076923076923
1063,17.634615384615383
1064,19.307692307692307
1065,19.23076923076923
1066,18.01923076923077
1067,15.038461538461538
1068,16.884615384615383
1069,18.173076923076923
1070,17.28846153846154
1071,18.692307692307693
1072,17.53846153846154
1073,18.307692307692307
1074,17.78846153846154
1075,17.942307692307693
1076,13.403846153846153
1077,18.23076923076923
1078,15.153846153846153
1079,18.5
1080,18.153846153846153
1081,17.384615384615383
1082,14.884615384615385
1083,15.596153846153847
1084,17.98076923076923
1085,18.423076923076923
1086,16.71153846153846
1087,19.307692307692307
1088,14.75
1089,18.442307692307693
1090,18.48076923076923
1091,16.403846153846153
1092,17.75
1093,18.53846153846154
1094,15.73076923076923
1095,16.76923076923077
1096,17.653846153846153
1097,13.23076923076923
1098,17.75
1099,14.923076923076923
1100,16.78846153846154
1101,16.923076923076923
1102,18.846153846153847
1103,16.173076923076923
1104,17.21153846153846
1105,16.5
1106,17.557692307692307
1107,15.538461538461538
1108,17.653846153846153
1109,15.961538461538462
1110,17.634615384615383
1111,16.5
1112,14.923076923076923
1113,16.26923076923077
1114,17.26923076923077
1115,12.173076923076923
1116,18.403846153846153
1117,16.23076923076923
1118,17.884615384615383
1119,18.596153846153847
1120,14.01923076923077
1121,17.78846153846154
1122,16.96153846153846
1123,15.346153846153847
1124,16.326923076923077
1125,17.673076923076923
1126,15.096153846153847
1127,17.01923076923077
1128,13.038461538461538
1129,16.98076923076923
1130,18.96153846153846
1131,16.96153846153846
1132,17.46153846153846
1133,15.134615384615385
1134,14.961538461538462
1135,15.653846153846153
1136,16.76923076923077
1137,17.48076923076923
1138,16.51923076923077
1139,16.78846153846154
1140,15.711538461538462
1141,14.76923076923077
1142,16.807692307692307
1143,13.26923076923077
1144,16.942307692307693
1145,17.576923076923077
1146,15.711538461538462
1147,14.51923076923077
1148,16.76923076923077
1149,16.96153846153846
1150,15.211538461538462
1151,15.115384615384615
1152,17.634615384615383
1153,12.115384615384615
1154,18.865384615384617
1155,18.884615384615383
1156,17.173076923076923
1157,13.076923076923077
1158,17.03846153846154
1159,12.346153846153847
1160,16.5
1161,17.73076923076923
1162,15.192307692307692
1163,16.807692307692307
1164,17.01923076923077
1165,15.288461538461538
1166,15.596153846153847
1167,18.346153846153847
1168,17.5
1169,15.23076923076923
1170,13.038461538461538
1171,14.038461538461538
1172,17.75
1173,17.826923076923077
1174,15.76923076923077
1175,15.153846153846153
1176,14.211538461538462
1177,17.0
1178,18.75
1179,18.846153846153847
1180,15.692307692307692
1181,16.75
1182,17.807692307692307
1183,15.25
1184,15.057692307692308
1185,18.173076923076923
1186,17.51923076923077
1187,15.692307692307692
1188,18.365384615384617
1189,13.25
1190,18.53846153846154
1191,17.51923076923077
1192,15.788461538461538
1193,15.788461538461538
1194,19.0
1195,15.442307692307692
1196,13.692307692307692
1197,18.46153846153846
1198,18.673076923076923
1199,16.153846153846153
1200,18.423076923076923
1201,16.98076923076923
1202,18.48076923076923
1203,18.71153846153846
1204,18.192307692307693
1205,17.25
1206,13.365384615384615
1207,14.403846153846153
1208,16.942307692307693
1209,13.153846153846153
1210,13.192307692307692
1211,17.096153846153847
1212,19.384615384615383
1213,18.307692307692307
1214,17.846153846153847
1215,18.75
1216,15.5
1217,18.365384615384617
1218,11.98076923076923
1219,15.75
1220,12.711538461538462
1221,16.807692307692307
1222,17.0
1223,16.26923076923077
1224,18.057692307692307
1225,18.28846153846154
1226,15.51923076923077
1227,14.98076923076923
1228,14.461538461538462
1229,15.096153846153847
1230,17.76923076923077
1231,18.634615384615383
1232,14.634615384615385
1233,16.28846153846154
1234,16.903846153846153
1235,14.115384615384615
1236,18.73076923076923
1237,16.442307692307693
1238,12.461538461538462
1239,17.21153846153846
1240,14.903846153846153
1241,19.096153846153847
1242,12.98076923076923
1243,17.923076923076923
1244,18.615384615384617
1245,17.596153846153847
1246,12.942307692307692
1247,15.288461538461538
1248,13.653846153846153
1249,16.615384615384617
1250,12.538461538461538
1251,16.634615384615383
1252,17.53846153846154
1253,18.365384615384617
1254,17.423076923076923
1255,18.615384615384617
1256,18.326923076923077
1257,16.826923076923077
1258,16.596153846153847
1259,17.692307692307693
1260,15.576923076923077
1261,16.192307692307693
1262,18.057692307692307
1263,17.807692307692307
1264,15.73076923076923
1265,16.173076923076923
1266,13.384615384615385
1267,19.0
1268,18.096153846153847
1269,16.865384615384617
1270,17.692307692307693
1271,16.403846153846153
1272,13.076923076923077
1273,18.846153846153847
1274,17.923076923076923
1275,16.403846153846153
1276,17.903846153846153
1277,17.23076923076923
1278,16.692307692307693
1279,17.942307692307693
1280,17.923076923076923
1281,17.25
1282,16.942307692307693
1283,13.76923076923077
1284,17.73076923076923
1285,16.673076923076923
1286,16.346153846153847
1287,17.46153846153846
1288,16.78846153846154
1289,15.75
1290,18.48076923076923
1291,17.326923076923077
1292,14.75
1293,17.442307692307693
1294,15.5
1295,17.76923076923077
1296,15.711538461538462
1297,17.096153846153847
1298,18.365384615384617
1299,13.307692307692308
1300,17.23076923076923
1301,14.365384615384615
1302,13.365384615384615
1303,16.78846153846154
1304,18.384615384615383
1305,14.384615384615385
1306,16.03846153846154
1307,12.807692307692308
1308,15.038461538461538
1309,15.865384615384615
1310,18.25
1311,12.5
1312,19.46153846153846
1313,17.673076923076923
1314,17.653846153846153
1315,16.634615384615383
1316,17.576923076923077
1317,17.096153846153847
1318,15.5
1319,17.96153846153846
1320,17.46153846153846
1321,15.153846153846153
1322,12.557692307692308
1323,11.846153846153847
1324,17.846153846153847
1325,15.365384615384615
1326,18.692307692307693
1327,16.884615384615383
1328,15.903846153846153
1329,18.442307692307693
1330,17.0
1331,16.01923076923077
1332,14.51923076923077
1333,16.596153846153847
1334,15.711538461538462
1335,18.403846153846153
1336,14.384615384615385
1337,13.365384615384615
1338,14.307692307692308
1339,15.846153846153847
1340,16.557692307692307
1341,16.71153846153846
1342,17.557692307692307
1343,14.846153846153847
1344,16.76923076923077
1345,15.538461538461538
1346,12.192307692307692
1347,16.153846153846153
1348,17.923076923076923
1349,17.423076923076923
1350,16.634615384615383
1351,17.692307692307693
1352,12.788461538461538
1353,13.903846153846153
1354,17.076923076923077
1355,18.384615384615383
1356,18.0
1357,16.153846153846153
1358,17.78846153846154
1359,16.53846153846154
1360,14.384615384615385
1361,16.48076923076923
1362,18.01923076923077
1363,15.923076923076923
1364,17.28846153846154
1365,13.73076923076923
1366,18.0
1367,15.634615384615385
1368,17.326923076923077
1369,17.884615384615383
1370,16.596153846153847
1371,16.153846153846153
1372,16.653846153846153
1373,17.25
1374,17.134615384615383
1375,17.115384615384617
1376,17.826923076923077
1377,17.692307692307693
1378,17.51923076923077
1379,17.26923076923077
1380,16.346153846153847
1381,18.557692307692307
1382,18.307692307692307
1383,12.673076923076923
1384,17.653846153846153
1385,17.576923076923077
1386,15.5
1387,16.346153846153847
1388,15.653846153846153
1389,17.28846153846154
1390,18.865384615384617
1391,16.153846153846153
1392,16.98076923076923
1393,17.403846153846153
1394,18.03846153846154
1395,17.192307692307693
1396,14.26923076923077
1397,15.51923076923077
1398,16.75
1399,13.961538461538462
1400,13.76923076923077
1401,16.326923076923077
