,n1,n2,p-values
263,88.0,8.0,2.5452297040922984e-07
264,88.0,8.0,0.0001959946731701955
265,86.0,10.0,3.9205102928543237e-10
266,80.0,16.0,0.0011745970741295758
267,90.0,6.0,2.007944981585872e-07
268,82.0,14.0,7.376982363289738e-18
269,84.0,12.0,4.211747675238357e-05
270,85.0,11.0,5.002730662870058e-09
271,84.0,12.0,0.0008706414233004844
272,82.0,14.0,2.0102912986263336e-13
273,84.0,12.0,5.1330828979974176e-14
274,91.0,5.0,5.913795776480695e-05
275,87.0,9.0,1.0077299866180055e-14
276,82.0,14.0,3.721893843765738e-17
277,87.0,9.0,0.00036444278159070663
278,83.0,13.0,4.114470925412042e-19
279,91.0,5.0,1.3951655688313552e-08
280,86.0,10.0,1.0442589864080504e-05
281,91.0,5.0,2.3708561935976325e-05
282,82.0,14.0,5.978631430308174e-68
283,88.0,8.0,1.28731308655032e-11
284,88.0,8.0,0.00045162807756213443
285,89.0,7.0,1.7798567650198576e-09
286,84.0,12.0,5.849923495265831e-23
287,82.0,14.0,5.299704642383644e-10
288,82.0,14.0,1.0697378575430369e-05
289,88.0,8.0,6.75988086199269e-10
290,89.0,7.0,4.425435331040336e-19
291,86.0,10.0,1.5716737067651052e-11
292,88.0,8.0,5.9334084314334755e-08
293,86.0,10.0,1.7382188152406303e-14
294,83.0,13.0,6.233909359304659e-06
295,86.0,10.0,0.0022673559071625616
296,84.0,12.0,5.442753914917613e-07
297,86.0,10.0,7.7139969644447e-05
298,84.0,12.0,0.0007256390004788053
299,85.0,11.0,1.7401255951198903e-05
300,90.0,6.0,8.387935850792744e-06
301,92.0,4.0,5.026298244571499e-82
302,86.0,10.0,1.4853997894394902e-05
303,85.0,11.0,2.3497781495344752e-32
304,87.0,9.0,2.6332141216856204e-07
305,90.0,6.0,1.0020403079858054e-05
306,90.0,6.0,2.664844122953253e-21
307,84.0,12.0,3.370114314857872e-10
308,84.0,12.0,3.12984646280297e-08
309,82.0,14.0,1.966423848730287e-05
310,85.0,11.0,5.429889937687989e-07
311,87.0,9.0,4.5996945486938916e-05
312,85.0,11.0,5.231402175152026e-09
313,84.0,12.0,1.2844284600253518e-12
314,86.0,10.0,1.9978587538524192e-08
315,85.0,11.0,7.985529039813926e-247
316,84.0,12.0,3.824439314926697e-65
317,77.0,19.0,1.0028825039629377e-17
318,88.0,8.0,1.5758013313703134e-09
319,85.0,11.0,3.2654808148135103e-15
320,91.0,5.0,8.135211038603917e-07
321,87.0,9.0,2.0269216559599808e-08
322,86.0,10.0,2.3167251303965737e-33
323,91.0,5.0,0.002973152448508911
324,89.0,7.0,2.148088232798189e-06
325,88.0,8.0,6.208528962163889e-08
326,84.0,12.0,2.1678433706814984e-05
327,84.0,12.0,1.1332186453376317e-08
328,82.0,14.0,2.6463966992166305e-13
329,93.0,3.0,9.679388723345328e-06
330,86.0,10.0,4.186667787811155e-06
331,84.0,12.0,4.3949246213696184e-11
332,84.0,12.0,1.0745423044206496e-12
333,82.0,14.0,8.493580499590504e-90
334,88.0,8.0,1.5529801766262965e-20
335,88.0,8.0,9.0465361812613e-27
336,83.0,13.0,2.764030687136163e-07
337,82.0,14.0,6.76526676072412e-24
338,85.0,11.0,5.275818137010408e-10
339,83.0,13.0,9.612194657784198e-05
340,90.0,6.0,1.9559304323742297e-15
341,84.0,12.0,0.0011943881951711583
342,85.0,11.0,5.836224915368871e-163
343,83.0,13.0,3.670625335706176e-09
344,86.0,10.0,2.6923085286773394e-05
345,88.0,8.0,1.6199581684155275e-06
346,81.0,15.0,2.1865726159158834e-06
347,88.0,8.0,1.5794416060690476e-24
348,84.0,12.0,2.4916356030453582e-30
349,88.0,8.0,1.924440081318713e-08
350,82.0,14.0,2.982140494494359e-06
351,85.0,11.0,1.8970846508222448e-14
352,81.0,15.0,3.136741714738205e-12
353,84.0,12.0,2.5584950059630693e-17
354,89.0,7.0,1.7701143032836128e-11
355,90.0,6.0,6.63573538035622e-05
356,85.0,11.0,1.5108962559974396e-06
357,85.0,11.0,5.7960282027138515e-09
358,84.0,12.0,0.00034190444974360604
359,87.0,9.0,1.052737788572873e-11
360,82.0,14.0,6.50511979984365e-12
361,85.0,11.0,1.8928074598008802e-14
362,89.0,7.0,0.006386600140382129
363,85.0,11.0,0.00014624820048441436
364,85.0,11.0,2.0893529664123646e-14
365,85.0,11.0,3.406943641497495e-48
366,84.0,12.0,6.75585147978461e-20
367,85.0,11.0,0.00030650214958044043
368,87.0,9.0,0.00013456389865230763
369,80.0,16.0,4.09938149364949e-06
370,83.0,13.0,0.00020659157260236673
371,79.0,17.0,1.093280319255002e-09
372,84.0,12.0,5.467293449103451e-07
373,88.0,8.0,8.11381696758901e-40
374,83.0,13.0,4.059407635660287e-08
375,91.0,5.0,4.709276673806757e-05
376,82.0,14.0,1.200248509615449e-25
377,86.0,10.0,7.503088207900324e-13
378,87.0,9.0,9.1977918986977e-05
379,87.0,9.0,1.607409451741355e-05
380,80.0,16.0,7.982643658079132e-15
381,83.0,13.0,4.169133876014914e-26
382,89.0,7.0,3.792783748871839e-67
383,88.0,8.0,0.0012756663000029872
384,88.0,8.0,1.288154121515164e-11
385,87.0,9.0,1.6624885643290556e-15
386,83.0,13.0,9.119575661263295e-20
387,85.0,11.0,6.701339122359765e-08
388,83.0,13.0,5.106193848992318e-07
389,88.0,8.0,1.6986578938787795e-06
390,86.0,10.0,0.0004770655291065081
391,83.0,13.0,4.0749015354330185e-79
392,87.0,9.0,1.781231527806587e-08
393,87.0,9.0,1.994415526597672e-06
394,82.0,14.0,2.488394553234893e-27
395,81.0,15.0,1.5959064719936835e-05
396,87.0,9.0,0.00011191509649305507
397,84.0,12.0,1.3461118396670655e-10
398,81.0,15.0,9.022045222387015e-11
399,84.0,12.0,2.4081282185199436e-08
400,89.0,7.0,3.2645416733649823e-47
401,87.0,9.0,9.745242590405958e-15
402,83.0,13.0,0.002554215194466223
403,84.0,12.0,4.5259758375501066e-11
404,82.0,14.0,3.109211369455351e-07
405,87.0,9.0,1.4808836949698462e-08
406,88.0,8.0,1.836682512291924e-18
407,82.0,14.0,3.046765766635901e-14
408,85.0,11.0,3.434605836192257e-06
409,92.0,4.0,4.278730996260228e-15
410,85.0,11.0,7.725160370569745e-05
411,86.0,10.0,1.443347869489356e-13
412,91.0,5.0,0.0009210758555217098
413,83.0,13.0,1.971172602847403e-27
