,n1,n2,p-values
2752,44.0,52.0,2.7142057351699488e-40
2753,49.0,47.0,1.0686638366859432e-36
2754,53.0,43.0,5.286176383292942e-18
2755,50.0,46.0,4.546968140674733e-27
2756,49.0,47.0,3.045820272853304e-26
2757,48.0,48.0,6.2157276490720125e-28
2758,45.0,51.0,6.394886909037122e-23
2759,44.0,52.0,4.334733864849908e-21
2760,49.0,47.0,8.223634152150754e-58
2761,41.0,55.0,3.376501968390496e-63
2762,47.0,49.0,4.661924472277332e-58
2763,46.0,50.0,2.529267024925776e-25
2764,45.0,51.0,7.482137883747987e-39
2765,44.0,52.0,2.442733545816031e-34
2766,53.0,43.0,9.487801473617652e-15
2767,47.0,49.0,8.83646244357744e-20
2768,43.0,53.0,6.788590186520442e-18
2769,45.0,51.0,3.536312105564552e-66
2770,45.0,51.0,9.970694117562903e-32
2771,43.0,53.0,1.8704614532518548e-16
2772,57.0,39.0,6.907555881681475e-13
2773,54.0,42.0,3.6260593273116056e-19
2774,51.0,45.0,1.5367024895040084e-37
2775,50.0,46.0,1.4157529216952065e-42
2776,48.0,48.0,1.8157060693236993e-42
2777,49.0,47.0,2.3228622112367907e-63
2778,41.0,55.0,3.6347104043871184e-18
2779,46.0,50.0,5.635732758048703e-50
2780,54.0,42.0,2.982962460582952e-14
2781,47.0,49.0,8.551339206181475e-31
2782,52.0,44.0,6.310398436008255e-28
2783,45.0,51.0,6.951523603793204e-45
2784,49.0,47.0,5.1085265627191844e-30
2785,37.0,59.0,3.5131945409127815e-67
2786,47.0,49.0,2.332528400328649e-34
2787,55.0,41.0,2.413086760860841e-39
2788,41.0,55.0,4.334535850489565e-28
2789,49.0,47.0,1.7124674342649055e-37
2790,45.0,51.0,1.4929097327909238e-53
2791,45.0,51.0,4.9256325141621115e-139
2792,55.0,41.0,2.459718625323619e-37
2793,49.0,47.0,5.281278618065087e-62
2794,55.0,41.0,1.3803070941667783e-71
2795,37.0,59.0,6.035756817009381e-36
2796,46.0,50.0,8.310684506371675e-10
2797,41.0,55.0,1.1924567588428432e-137
2798,44.0,52.0,7.666269451829386e-67
2799,51.0,45.0,5.042809967131456e-34
2800,47.0,49.0,4.455483785473236e-73
2801,58.0,38.0,4.731840559593342e-73
2802,45.0,51.0,1.9173608063934545e-60
2803,50.0,46.0,1.2936165902009742e-286
2804,55.0,41.0,6.241218957004875e-26
2805,50.0,46.0,2.466281450787567e-78
2806,47.0,49.0,3.949971225260941e-21
2807,51.0,45.0,1.4672437248786983e-18
2808,51.0,45.0,8.844568448761188e-27
2809,57.0,39.0,2.225864840283902e-59
2810,51.0,45.0,1.0486315073462323e-32
2811,46.0,50.0,6.518229529396334e-45
2812,52.0,44.0,6.148976675300498e-72
2813,41.0,55.0,1.3453530500142757e-55
2814,41.0,55.0,1.4858357248798211e-12
2815,48.0,48.0,1.8580205385703726e-254
2816,44.0,52.0,6.212506178454478e-21
2817,56.0,40.0,2.798845651539873e-71
2818,46.0,50.0,2.2721466283107232e-35
2819,43.0,53.0,4.856056986071308e-134
2820,50.0,46.0,3.345398450553558e-23
2821,53.0,43.0,4.690515679340355e-27
2822,49.0,47.0,7.732744802656867e-31
2823,56.0,40.0,2.1107957581834678e-42
2824,54.0,42.0,4.3628554029539645e-13
2825,47.0,49.0,1.2651747895235029e-26
2826,42.0,54.0,3.027486579588939e-21
2827,51.0,45.0,0.0
2828,42.0,54.0,2.765327148882687e-22
2829,39.0,57.0,2.688005389806258e-24
2830,51.0,45.0,4.343650599389623e-82
2831,44.0,52.0,1.0780359542752692e-23
2832,47.0,49.0,2.6084432272983827e-64
2833,54.0,42.0,1.2455591970283197e-47
2834,39.0,57.0,1.2323963335910717e-18
2835,49.0,47.0,6.82596133950338e-29
2836,52.0,44.0,1.4778978572513088e-28
2837,48.0,48.0,9.323473917031201e-21
2838,40.0,56.0,2.4817238441156892e-11
2839,50.0,46.0,1.618281055151815e-41
2840,48.0,48.0,1.5715533875821394e-30
2841,38.0,58.0,3.490075840719652e-23
2842,48.0,48.0,5.22392562156596e-60
2843,47.0,49.0,2.8821851019030775e-40
2844,49.0,47.0,1.9358229107668642e-21
2845,43.0,53.0,5.887011074327539e-16
2846,44.0,52.0,2.302220835073988e-36
2847,52.0,44.0,2.2113735047822727e-27
2848,53.0,43.0,1.0122867581440808e-32
2849,39.0,57.0,8.85974747061063e-60
2850,45.0,51.0,1.0255091542134331e-25
2851,45.0,51.0,1.5047437410034786e-45
2852,50.0,46.0,1.418237828097188e-19
2853,49.0,47.0,6.730506472928946e-34
2854,55.0,41.0,1.1381014241925389e-18
2855,60.0,36.0,3.5373302209296907e-34
2856,45.0,51.0,8.247273086131069e-207
2857,57.0,39.0,1.4856987244911888e-102
2858,45.0,51.0,1.7058828642742652e-16
2859,58.0,38.0,1.7946017660838427e-18
2860,52.0,44.0,1.6269470606393074e-90
2861,44.0,52.0,2.4043346557285793e-13
2862,48.0,48.0,2.961832013712945e-43
2863,46.0,50.0,1.154765537092125e-17
2864,42.0,54.0,1.414679577502067e-16
2865,51.0,45.0,2.41014543956173e-22
2866,49.0,47.0,1.0269521033594528e-77
2867,44.0,52.0,1.7143648972236866e-79
2868,45.0,51.0,8.92152931376454e-32
2869,48.0,48.0,1.759772508118663e-39
2870,51.0,45.0,1.423790195930732e-26
2871,43.0,53.0,5.603393157276118e-25
2872,54.0,42.0,1.152934059865482e-11
2873,43.0,53.0,3.9172188304064505e-37
2874,51.0,45.0,2.9454931576657443e-48
2875,51.0,45.0,2.229788940478598e-31
2876,52.0,44.0,3.75892078948259e-61
2877,45.0,51.0,8.54786517063418e-41
2878,40.0,56.0,1.0274303975554793e-15
2879,51.0,45.0,1.9738355747895933e-33
2880,46.0,50.0,6.474140740046433e-68
2881,47.0,49.0,3.698731418572443e-40
2882,57.0,39.0,5.693045300929516e-40
2883,52.0,44.0,2.4164505077146482e-15
2884,47.0,49.0,3.272591134890654e-30
2885,45.0,51.0,1.6640415368449395e-46
2886,46.0,50.0,6.823634781075447e-38
2887,43.0,53.0,3.605774667439156e-24
2888,53.0,43.0,6.166902095254578e-53
2889,44.0,52.0,3.3910737574550785e-32
2890,40.0,56.0,5.065017736626691e-38
2891,53.0,43.0,0.0
2892,51.0,45.0,1.612945885841484e-14
2893,37.0,59.0,1.4274705756658582e-27
2894,43.0,53.0,3.6423289522302117e-76
2895,46.0,50.0,3.977924060777906e-14
2896,45.0,51.0,5.401748972063482e-55
2897,48.0,48.0,2.235748745766421e-27
2898,50.0,46.0,1.8389124332099893e-72
2899,47.0,49.0,1.624567096255527e-29
2900,42.0,54.0,4.228440505432363e-119
2901,47.0,49.0,4.3633919124047176e-15
2902,45.0,51.0,5.988831387780913e-29
2903,44.0,52.0,2.6797124091771922e-14
2904,41.0,55.0,1.4316961808098844e-30
2905,48.0,48.0,6.772184462715215e-34
2906,50.0,46.0,2.273435408541021e-23
2907,50.0,46.0,4.6302370374704284e-23
2908,44.0,52.0,2.2745209449717775e-22
2909,43.0,53.0,4.697869072319715e-39
2910,41.0,55.0,8.977207686042337e-52
2911,49.0,47.0,4.984921401067507e-24
2912,47.0,49.0,3.3971481408816764e-108
2913,50.0,46.0,1.5473331712866408e-65
2914,42.0,54.0,5.958683923777825e-32
2915,50.0,46.0,4.260500424783276e-78
2916,46.0,50.0,1.1152501689645963e-25
2917,50.0,46.0,2.5545597116143002e-25
2918,46.0,50.0,5.301442175169545e-260
2919,54.0,42.0,3.5178387578473416e-18
2920,49.0,47.0,4.109451060803375e-40
2921,50.0,46.0,7.397723089598133e-17
2922,55.0,41.0,9.162735807593095e-21
2923,55.0,41.0,1.0766351395881142e-31
2924,56.0,40.0,9.301731283979422e-51
2925,45.0,51.0,1.9614934827123648e-26
2926,50.0,46.0,1.4518925771597127e-28
2927,43.0,53.0,9.646483270893052e-34
2928,53.0,43.0,5.138729728919002e-39
2929,47.0,49.0,1.0308912663519602e-19
2930,43.0,53.0,1.2487189192596518e-18
2931,47.0,49.0,8.451160211832379e-44
2932,36.0,60.0,2.709719941418682e-21
2933,53.0,43.0,1.294319048440104e-30
2934,47.0,49.0,6.363924278598459e-25
2935,47.0,49.0,1.1240653772304545e-24
2936,45.0,51.0,2.581175983130551e-28
2937,42.0,54.0,8.038913095072417e-18
2938,51.0,45.0,1.9018548283051603e-92
2939,51.0,45.0,1.985474356839215e-48
2940,42.0,54.0,5.3178729945727235e-21
2941,58.0,38.0,5.233384936500697e-20
2942,44.0,52.0,1.4623333371849514e-21
2943,49.0,47.0,4.324008511188824e-18
2944,41.0,55.0,4.450417652375611e-25
2945,53.0,43.0,4.0456227425264925e-37
2946,51.0,45.0,0.0
2947,48.0,48.0,3.796853521616028e-17
2948,50.0,46.0,3.577467438354317e-21
2949,53.0,43.0,2.705907333639919e-22
2950,54.0,42.0,4.067385558796933e-30
2951,50.0,46.0,6.261563892883957e-12
2952,47.0,49.0,7.780611852410788e-20
2953,44.0,52.0,1.9351042617432925e-44
2954,58.0,38.0,1.6144707459551928e-29
2955,45.0,51.0,2.962253586119458e-141
2956,37.0,59.0,1.7652830335247365e-28
2957,49.0,47.0,8.446471498035765e-24
2958,52.0,44.0,8.9810068375032e-38
2959,50.0,46.0,1.323273148945583e-30
2960,51.0,45.0,3.190200555154676e-58
2961,46.0,50.0,4.34781226431757e-49
2962,53.0,43.0,5.224921895953149e-13
2963,49.0,47.0,2.8210518577994806e-25
2964,43.0,53.0,2.8672670294849582e-39
2965,55.0,41.0,0.0
2966,49.0,47.0,1.5564488271829717e-50
2967,50.0,46.0,9.253771565771752e-20
2968,43.0,53.0,1.7864760203356544e-43
2969,50.0,46.0,1.028752475797602e-25
2970,49.0,47.0,9.691156339601323e-120
2971,53.0,43.0,1.9332909993316951e-22
2972,52.0,44.0,1.1985062552288874e-19
2973,55.0,41.0,1.2197748196853592e-20
2974,44.0,52.0,5.212597786831634e-41
2975,47.0,49.0,2.049140870946931e-34
2976,40.0,56.0,8.796743327964445e-32
2977,54.0,42.0,1.2395382049193494e-65
2978,44.0,52.0,7.834348123270762e-40
2979,52.0,44.0,1.5749763541144567e-43
2980,48.0,48.0,1.4886888099353752e-138
2981,52.0,44.0,7.7013259607728325e-34
2982,40.0,56.0,6.1322032903746344e-24
2983,45.0,51.0,8.04601489344477e-37
2984,50.0,46.0,1.9119780325811965e-40
2985,56.0,40.0,5.0738312533672354e-113
2986,51.0,45.0,1.9103930724129128e-25
2987,46.0,50.0,1.9244015497294616e-61
2988,53.0,43.0,3.0604291151252866e-58
2989,50.0,46.0,3.4259733968935943e-22
2990,48.0,48.0,1.477749907139829e-14
2991,48.0,48.0,1.9241911861436238e-47
2992,49.0,47.0,1.2433794708602513e-298
2993,51.0,45.0,1.5022724443120105e-49
2994,46.0,50.0,7.353561079457521e-14
2995,44.0,52.0,3.2166103793003904e-16
2996,39.0,57.0,1.288208267915455e-130
2997,43.0,53.0,2.143126320963634e-24
2998,54.0,42.0,4.813481652954465e-117
2999,51.0,45.0,2.6724113638976623e-18
3000,49.0,47.0,4.392712758402888e-26
3001,46.0,50.0,1.2825430580638919e-37
3002,46.0,50.0,7.941488662244173e-29
3003,47.0,49.0,1.5625436327555006e-22
3004,43.0,53.0,9.624367969377606e-15
3005,38.0,58.0,2.6316173629041005e-37
3006,48.0,48.0,1.6067756176645402e-12
3007,47.0,49.0,4.6900379592218546e-29
3008,48.0,48.0,3.833987353352436e-24
3009,49.0,47.0,5.767637294523432e-10
3010,46.0,50.0,1.019880472204098e-31
3011,45.0,51.0,1.2032708063528854e-91
3012,53.0,43.0,4.684419075917891e-16
3013,52.0,44.0,2.9044995093699347e-26
3014,48.0,48.0,1.0163313604367554e-12
3015,49.0,47.0,1.3009743957863825e-14
3016,46.0,50.0,3.8579910758799876e-20
3017,43.0,53.0,1.0916264085352379e-72
3018,45.0,51.0,1.3102744570077222e-39
3019,46.0,50.0,1.5102920051684356e-23
3020,48.0,48.0,1.8458089785569734e-224
3021,52.0,44.0,1.4533462636702671e-61
3022,51.0,45.0,4.999750621527685e-192
3023,55.0,41.0,4.573699243837263e-35
3024,43.0,53.0,1.5169474760176062e-96
3025,42.0,54.0,1.3679454768181921e-17
3026,46.0,50.0,1.2256450875618991e-31
3027,39.0,57.0,1.0033707497984647e-18
3028,53.0,43.0,9.634017089213513e-48
3029,49.0,47.0,7.673909862771553e-36
3030,50.0,46.0,7.734405137839347e-18
3031,56.0,40.0,1.1802488940967226e-14
3032,49.0,47.0,3.1011636395412875e-28
3033,45.0,51.0,2.5737882273619128e-28
3034,47.0,49.0,2.391264817202678e-24
3035,43.0,53.0,2.303963226612057e-17
3036,46.0,50.0,5.446224928808868e-23
3037,53.0,43.0,6.487552977161383e-27
3038,45.0,51.0,2.0801708422141438e-31
3039,53.0,43.0,5.368814872161254e-19
3040,42.0,54.0,2.1502246132172995e-69
3041,46.0,50.0,5.358065242355507e-60
3042,42.0,54.0,2.472019955983403e-27
3043,49.0,47.0,1.3103948588776006e-99
3044,49.0,47.0,1.38719331813579e-13
3045,54.0,42.0,2.3216251346717454e-26
3046,49.0,47.0,8.792137441100666e-47
3047,46.0,50.0,4.114650685077383e-87
3048,49.0,47.0,2.3365413958404974e-78
3049,48.0,48.0,5.891416052750798e-38
3050,52.0,44.0,8.835730376813402e-20
3051,56.0,40.0,1.3004568877450648e-54
3052,47.0,49.0,4.6042528240268655e-32
3053,51.0,45.0,9.69835821171696e-24
3054,52.0,44.0,2.8267296577721734e-09
3055,43.0,53.0,1.2775905607858075e-37
3056,46.0,50.0,1.2514640423853416e-39
3057,50.0,46.0,3.917145710070036e-29
3058,54.0,42.0,9.668826400903848e-45
3059,47.0,49.0,3.4289821135715557e-65
3060,49.0,47.0,7.928398948981713e-94
3061,54.0,42.0,5.977184343873951e-37
3062,45.0,51.0,7.780542235872735e-27
3063,51.0,45.0,2.7362155512682823e-34
3064,46.0,50.0,2.014698660642869e-15
3065,48.0,48.0,2.120133417544563e-98
3066,51.0,45.0,2.3133493017221138e-35
3067,53.0,43.0,6.087868638882124e-39
3068,43.0,53.0,4.499382309923579e-26
3069,47.0,49.0,7.813113978637546e-22
3070,50.0,46.0,8.357192690601505e-16
3071,44.0,52.0,1.1271208792456425e-26
3072,45.0,51.0,2.0224535058143067e-35
3073,56.0,40.0,3.703594065072064e-46
3074,51.0,45.0,4.3099055474563606e-14
3075,44.0,52.0,4.538027767569423e-53
3076,50.0,46.0,2.2142886366836314e-25
3077,47.0,49.0,9.748758558027607e-42
3078,49.0,47.0,5.762840114382816e-55
3079,45.0,51.0,7.617281996748878e-09
3080,53.0,43.0,1.7711073662162784e-26
3081,51.0,45.0,4.139226642548377e-21
3082,49.0,47.0,1.9412092252677636e-125
3083,48.0,48.0,4.409308793490521e-36
3084,56.0,40.0,2.820613971497445e-29
3085,46.0,50.0,3.3135219839969546e-21
3086,46.0,50.0,7.056619523402473e-216
3087,52.0,44.0,2.086473656769137e-14
3088,44.0,52.0,8.409766918311884e-18
3089,44.0,52.0,1.1992186176144087e-18
3090,45.0,51.0,1.3316151184815416e-44
3091,51.0,45.0,3.357670836929748e-65
3092,47.0,49.0,3.017640590684662e-20
3093,49.0,47.0,6.079794818338186e-20
3094,40.0,56.0,6.147231348186009e-31
3095,49.0,47.0,5.784294161857844e-25
3096,60.0,36.0,2.232837312375967e-129
3097,53.0,43.0,3.0277205566070135e-15
3098,49.0,47.0,2.3124847305407868e-45
3099,58.0,38.0,4.64283279447536e-19
3100,53.0,43.0,3.688733929333781e-148
3101,49.0,47.0,5.813202664573088e-174
3102,49.0,47.0,7.50545039149071e-59
3103,40.0,56.0,1.337203732396558e-34
3104,37.0,59.0,1.9545149875503398e-17
3105,49.0,47.0,2.6722657753857896e-45
3106,41.0,55.0,9.733036913274774e-127
3107,56.0,40.0,3.432051326471306e-17
3108,47.0,49.0,6.036163941707008e-29
3109,44.0,52.0,7.801693617411503e-18
3110,52.0,44.0,8.940790809424692e-09
3111,48.0,48.0,1.1867070039274457e-31
3112,47.0,49.0,8.951844017004292e-83
3113,49.0,47.0,1.0667716355244052e-30
3114,42.0,54.0,7.302400552738515e-29
3115,46.0,50.0,6.469284638678185e-36
3116,41.0,55.0,1.0885368455067604e-89
3117,50.0,46.0,3.287010101809226e-78
3118,51.0,45.0,5.506778746371357e-29
3119,50.0,46.0,5.043244770705576e-24
3120,47.0,49.0,7.439744717991618e-125
3121,48.0,48.0,1.6033785896042482e-41
3122,45.0,51.0,5.704697560050888e-46
3123,52.0,44.0,6.395671845232536e-71
3124,46.0,50.0,4.250561021227532e-150
3125,46.0,50.0,2.522376195315385e-35
3126,46.0,50.0,2.580725023425952e-26
3127,56.0,40.0,5.6187984396930375e-22
3128,51.0,45.0,4.876924323702444e-25
3129,49.0,47.0,1.1594139837803764e-193
3130,43.0,53.0,1.4057794195478997e-14
3131,43.0,53.0,9.237973166876348e-16
3132,46.0,50.0,3.8222828070281044e-20
3133,49.0,47.0,1.2850927523233411e-17
3134,31.0,65.0,6.720429911276736e-47
3135,45.0,51.0,3.6256967157397357e-28
3136,50.0,46.0,9.64258114613846e-41
3137,41.0,55.0,2.9307647019945694e-25
3138,54.0,42.0,3.172730232736081e-70
3139,48.0,48.0,4.514935402798202e-218
3140,47.0,49.0,2.5831178205291976e-16
3141,54.0,42.0,1.648372597764685e-62
3142,44.0,52.0,3.974655973844133e-42
3143,58.0,38.0,8.074842647143624e-63
3144,58.0,38.0,1.0145063318545443e-90
3145,49.0,47.0,1.4454416792888368e-18
3146,53.0,43.0,1.5327209120400316e-81
3147,44.0,52.0,2.14235571053865e-24
3148,44.0,52.0,1.3741476596670291e-14
3149,46.0,50.0,3.271922600514543e-21
3150,51.0,45.0,1.4817290018160982e-31
3151,46.0,50.0,2.5747249200715784e-33
3152,51.0,45.0,7.238069024958873e-10
3153,47.0,49.0,3.685118620931227e-29
3154,46.0,50.0,1.270005213925339e-10
3155,58.0,38.0,4.261868397394012e-27
3156,57.0,39.0,2.322245318330606e-22
3157,51.0,45.0,1.569439582547491e-37
3158,43.0,53.0,3.0488615886183183e-28
3159,56.0,40.0,2.3839563324319518e-35
3160,49.0,47.0,8.19179719762971e-48
3161,51.0,45.0,1.410334895056741e-13
3162,51.0,45.0,1.236513795112297e-49
3163,59.0,37.0,1.7683502205946803e-26
3164,38.0,58.0,2.7223212396528795e-32
3165,53.0,43.0,2.129796095018995e-22
3166,43.0,53.0,1.8024794261075014e-17
3167,50.0,46.0,3.5838142686750846e-68
3168,52.0,44.0,1.751691523392768e-14
3169,44.0,52.0,3.105419089073671e-20
3170,46.0,50.0,2.4997119388195496e-31
3171,42.0,54.0,1.6579209943000474e-50
3172,39.0,57.0,1.2717288459768339e-24
3173,43.0,53.0,8.274105586489261e-47
3174,53.0,43.0,1.0264903366106654e-20
3175,45.0,51.0,9.068169637648381e-53
3176,36.0,60.0,9.81811106847029e-19
3177,41.0,55.0,1.6427182950446056e-35
3178,42.0,54.0,5.454445364273141e-44
3179,50.0,46.0,2.4756425456833153e-70
3180,48.0,48.0,6.467754509993778e-172
3181,50.0,46.0,3.0213841284191175e-18
3182,44.0,52.0,7.125050460148689e-46
3183,51.0,45.0,3.049435187325065e-29
3184,50.0,46.0,9.897039440603545e-28
3185,55.0,41.0,5.105904326156133e-12
3186,50.0,46.0,1.897281779361634e-90
3187,48.0,48.0,9.239543153513407e-24
3188,56.0,40.0,3.3115259763738224e-16
3189,43.0,53.0,6.579643822133819e-36
3190,46.0,50.0,7.521863413597456e-40
3191,50.0,46.0,1.2208062590722254e-34
3192,44.0,52.0,6.6599644602290806e-68
3193,41.0,55.0,1.4397922204057446e-109
3194,45.0,51.0,1.3982449509767375e-20
3195,49.0,47.0,4.8414632994955435e-34
3196,43.0,53.0,2.6400443361279534e-52
3197,46.0,50.0,3.9166673890370125e-34
3198,46.0,50.0,2.9558094738712726e-16
3199,49.0,47.0,1.3762342202474927e-22
3200,39.0,57.0,1.548668491830323e-95
3201,49.0,47.0,4.1579865863596625e-28
3202,55.0,41.0,7.606487798065542e-36
3203,52.0,44.0,6.1231126921566105e-15
3204,45.0,51.0,6.326236262314103e-22
3205,42.0,54.0,3.650024863118883e-23
3206,50.0,46.0,5.639025560862468e-21
3207,46.0,50.0,1.8681972479686616e-26
3208,55.0,41.0,7.896413622764917e-42
3209,50.0,46.0,9.625482427440685e-45
3210,50.0,46.0,8.224971594686166e-20
3211,50.0,46.0,3.044227930299952e-68
3212,52.0,44.0,5.729425089337109e-186
3213,38.0,58.0,2.1893237661102406e-26
3214,49.0,47.0,6.294234693628301e-82
3215,45.0,51.0,1.0398463987424571e-34
3216,53.0,43.0,6.3251537358926966e-55
3217,48.0,48.0,1.1252808260584158e-34
3218,45.0,51.0,6.288416818866119e-44
3219,42.0,54.0,3.7171111899518485e-27
3220,52.0,44.0,4.28956173554399e-23
3221,48.0,48.0,3.703209419480966e-44
3222,46.0,50.0,8.87398681616633e-25
3223,43.0,53.0,3.36030971300452e-42
3224,43.0,53.0,7.985599467012553e-25
3225,43.0,53.0,3.112509055136252e-46
3226,48.0,48.0,5.010652593106939e-10
3227,50.0,46.0,9.360007237206458e-28
3228,50.0,46.0,1.891296443090646e-51
3229,53.0,43.0,1.1060649967107975e-55
3230,45.0,51.0,4.845963591915357e-24
3231,44.0,52.0,3.8199248382626352e-28
3232,58.0,38.0,3.5462562910805606e-32
3233,50.0,46.0,5.281575884041476e-31
3234,41.0,55.0,2.8225463169420735e-28
3235,47.0,49.0,3.0324911135292615e-21
3236,45.0,51.0,7.410436932483804e-140
3237,61.0,35.0,1.6384762567770082e-18
3238,53.0,43.0,4.780775186404387e-20
3239,55.0,41.0,4.584914390624401e-186
3240,43.0,53.0,2.2665645699948816e-17
3241,53.0,43.0,5.115809183068779e-13
3242,45.0,51.0,8.509025621543399e-16
3243,40.0,56.0,0.0
3244,52.0,44.0,7.911736647030372e-21
3245,54.0,42.0,6.150082243084065e-21
3246,49.0,47.0,1.2469661955580697e-28
3247,47.0,49.0,2.47529976775147e-28
3248,39.0,57.0,5.245846531016208e-44
3249,51.0,45.0,2.5911412542469023e-23
3250,37.0,59.0,5.475637697918916e-98
3251,51.0,45.0,4.204658241587189e-15
3252,45.0,51.0,2.522646124350874e-24
3253,50.0,46.0,3.919779978411143e-40
3254,48.0,48.0,2.5044030991599822e-18
3255,51.0,45.0,2.318314921848504e-23
3256,50.0,46.0,2.5214126020820415e-33
3257,40.0,56.0,7.12516822884945e-63
3258,44.0,52.0,4.091841885964272e-46
3259,51.0,45.0,5.185826112011148e-15
3260,45.0,51.0,1.8306793385262741e-16
3261,53.0,43.0,5.226730890122282e-160
3262,48.0,48.0,5.526991046965317e-41
3263,48.0,48.0,8.140139283675624e-41
3264,49.0,47.0,1.0112505176332145e-20
3265,44.0,52.0,2.018188248085005e-28
3266,47.0,49.0,3.4858745874738424e-63
3267,53.0,43.0,4.0595225303901015e-25
3268,45.0,51.0,9.718198277086608e-85
3269,48.0,48.0,1.6133399742977527e-69
3270,47.0,49.0,5.7868215426122594e-24
3271,51.0,45.0,5.288778102894057e-29
3272,52.0,44.0,3.7283372051545335e-36
3273,46.0,50.0,8.760326937389068e-62
3274,51.0,45.0,3.9685335647365746e-26
3275,53.0,43.0,0.0
3276,39.0,57.0,6.320632977234971e-70
3277,51.0,45.0,1.5917902418903833e-14
3278,52.0,44.0,3.193352688544594e-230
3279,49.0,47.0,3.2021895219512743e-47
3280,40.0,56.0,7.563376100994946e-21
3281,50.0,46.0,1.6641491598517482e-33
3282,50.0,46.0,1.58355788551269e-12
3283,43.0,53.0,2.853633167063635e-23
3284,54.0,42.0,6.229082082739525e-25
3285,54.0,42.0,8.423438564367166e-28
3286,45.0,51.0,1.515084683032054e-38
3287,41.0,55.0,6.268187915623172e-39
3288,42.0,54.0,2.1973310112994976e-110
3289,53.0,43.0,5.504546100738586e-45
3290,55.0,41.0,1.0595802731867736e-41
3291,57.0,39.0,1.2641197095525473e-27
3292,46.0,50.0,2.4674865079755162e-29
3293,43.0,53.0,2.0842830375273017e-25
3294,41.0,55.0,2.6057369298610814e-34
3295,56.0,40.0,2.1186312750177336e-129
3296,49.0,47.0,8.54001050084644e-26
3297,47.0,49.0,4.904623627076276e-30
3298,40.0,56.0,1.6329975631612243e-12
3299,45.0,51.0,1.5506271479814666e-26
3300,43.0,53.0,2.8510611498298207e-25
3301,49.0,47.0,1.0567191795830642e-94
3302,54.0,42.0,8.528522351941931e-69
3303,53.0,43.0,6.0612385128360194e-46
3304,48.0,48.0,2.212539882229373e-66
3305,44.0,52.0,1.3369885149686977e-62
3306,40.0,56.0,7.421895222111795e-69
3307,52.0,44.0,3.3066225677629218e-18
3308,43.0,53.0,1.4072536495155595e-64
3309,53.0,43.0,8.127267164759491e-50
3310,52.0,44.0,1.9288431715059408e-23
3311,50.0,46.0,6.595814864695993e-36
3312,51.0,45.0,2.5824529147784912e-21
3313,53.0,43.0,1.205903472506687e-35
3314,54.0,42.0,1.1804532813457875e-23
3315,45.0,51.0,3.725773998282306e-18
3316,41.0,55.0,1.2003156258177211e-29
3317,42.0,54.0,3.7986526385372547e-22
3318,59.0,37.0,2.5689409265351142e-64
3319,48.0,48.0,8.657846670526136e-39
3320,50.0,46.0,1.0485198048174473e-18
3321,54.0,42.0,4.100475479334764e-31
3322,43.0,53.0,2.707867912492702e-31
3323,58.0,38.0,1.8371579549712645e-17
3324,47.0,49.0,6.4255390493207866e-24
3325,49.0,47.0,8.617318175568892e-19
3326,52.0,44.0,2.036512903425426e-26
3327,47.0,49.0,3.735316863172804e-18
3328,45.0,51.0,4.84694391666787e-56
3329,36.0,60.0,1.589009457415945e-60
3330,42.0,54.0,7.01017737005597e-30
3331,43.0,53.0,9.409179460844473e-13
3332,50.0,46.0,1.6703055095078674e-22
3333,54.0,42.0,3.213638174687789e-25
3334,48.0,48.0,3.737925828306955e-14
3335,42.0,54.0,8.500996019104114e-116
3336,45.0,51.0,4.683288282797574e-146
3337,55.0,41.0,3.7588137962733175e-13
3338,43.0,53.0,8.231278601565298e-25
3339,41.0,55.0,5.410835396844341e-35
3340,52.0,44.0,8.899578944170804e-124
3341,56.0,40.0,1.3615296657749633e-124
3342,46.0,50.0,5.347058557267661e-23
3343,53.0,43.0,8.916631883312156e-14
3344,51.0,45.0,1.6326983559583634e-21
3345,58.0,38.0,5.571701238469355e-56
3346,48.0,48.0,1.6059436421157482e-53
3347,46.0,50.0,5.857435071300061e-35
3348,52.0,44.0,7.102532284557788e-90
3349,42.0,54.0,5.150620583709435e-17
3350,53.0,43.0,5.556907181048323e-38
3351,52.0,44.0,9.01701866330764e-22
3352,48.0,48.0,4.21412769988467e-31
3353,50.0,46.0,1.0026955820233816e-85
3354,42.0,54.0,2.3676295311910554e-32
3355,46.0,50.0,3.751773012246878e-15
3356,50.0,46.0,3.6802362813917166e-22
3357,47.0,49.0,9.097154646100689e-45
3358,52.0,44.0,1.2074401671991535e-29
3359,48.0,48.0,8.630692546494336e-23
3360,40.0,56.0,2.7947250950879427e-40
3361,52.0,44.0,1.829838435608686e-18
3362,49.0,47.0,2.6601317761861223e-133
3363,45.0,51.0,4.130514186216713e-37
3364,44.0,52.0,7.407250251289468e-31
3365,46.0,50.0,7.565529532396628e-24
3366,46.0,50.0,6.422111822983923e-39
3367,40.0,56.0,2.390302237890722e-41
3368,43.0,53.0,2.044400957659115e-244
3369,59.0,37.0,1.2526250400055426e-13
3370,46.0,50.0,2.5789082463893677e-75
3371,47.0,49.0,1.0321161802214542e-54
3372,49.0,47.0,2.290582742422654e-64
3373,44.0,52.0,2.2805682541120994e-72
3374,50.0,46.0,7.95399289514688e-20
3375,50.0,46.0,9.633083285282139e-43
3376,46.0,50.0,3.495731434658184e-11
