,n1,n2,p-values
240,88.0,8.0,5.772258555737795e-11
241,80.0,16.0,5.593223542053462e-79
242,83.0,13.0,2.1591014651942045e-13
243,85.0,11.0,1.4473563016740163e-05
244,79.0,17.0,5.895442432810863e-17
245,85.0,11.0,2.031812034732963e-236
246,80.0,16.0,6.101513266551776e-25
247,86.0,10.0,6.003719274087367e-07
248,87.0,9.0,2.2178031425727212e-07
249,89.0,7.0,1.2821033987718157e-10
250,88.0,8.0,2.75293154848456e-10
251,87.0,9.0,1.4729957259349782e-08
252,87.0,9.0,1.2919970261465252e-20
253,88.0,8.0,1.554387096591019e-08
254,85.0,11.0,1.8953822129106477e-08
255,87.0,9.0,2.186493758040416e-15
256,82.0,14.0,2.295014901627073e-13
257,90.0,6.0,3.187966537751281e-33
258,85.0,11.0,1.4142815063475785e-09
259,88.0,8.0,4.023821104140807e-31
260,87.0,9.0,2.25136406938964e-13
261,89.0,7.0,1.1708672923682647e-11
262,89.0,7.0,1.147902385017329e-13
263,83.0,13.0,1.747381735934171e-99
264,87.0,9.0,3.5933612280528753e-13
265,83.0,13.0,3.4328134431745535e-20
266,89.0,7.0,1.611380783344143e-125
267,83.0,13.0,5.0278857141446834e-40
268,90.0,6.0,5.936413741775226e-06
269,86.0,10.0,5.152313947970671e-20
270,86.0,10.0,4.048795317203415e-12
271,87.0,9.0,6.3584160078403856e-43
272,83.0,13.0,5.996103089057738e-138
273,84.0,12.0,1.0285768611541041e-32
274,86.0,10.0,3.353776541045332e-22
275,81.0,15.0,9.022475278155087e-22
276,86.0,10.0,2.197465880244193e-09
277,82.0,14.0,3.729698464096834e-28
278,85.0,11.0,0.0
279,86.0,10.0,2.4158373851494555e-18
280,79.0,17.0,8.690045001768289e-12
281,89.0,7.0,6.5267798205472914e-136
282,83.0,13.0,4.3813820964714595e-18
283,82.0,14.0,4.214837611260605e-13
284,89.0,7.0,1.6388350048632642e-40
285,88.0,8.0,5.334415285649952e-06
286,84.0,12.0,4.55501749918494e-50
287,84.0,12.0,3.3802908925363405e-10
288,85.0,11.0,4.083513449157999e-41
289,85.0,11.0,5.149074169545293e-16
290,90.0,6.0,1.4656890424732654e-35
291,84.0,12.0,3.334915118279592e-29
292,81.0,15.0,1.6776660828950188e-15
293,87.0,9.0,4.760082418042146e-29
294,88.0,8.0,1.580114906524552e-07
295,82.0,14.0,1.3454079429857792e-18
296,81.0,15.0,2.3171646224220716e-20
297,88.0,8.0,1.3326907972134392e-17
298,87.0,9.0,8.557657568613516e-13
299,86.0,10.0,5.085136295484948e-44
300,84.0,12.0,2.880070243962632e-15
301,89.0,7.0,7.166933557219278e-08
302,84.0,12.0,2.396118305952886e-83
303,85.0,11.0,1.9720405692264797e-37
304,88.0,8.0,5.628144266047102e-07
305,86.0,10.0,4.8408636788574965e-18
306,87.0,9.0,4.9965733778520305e-06
307,86.0,10.0,9.087861149291326e-11
308,86.0,10.0,1.0477655506541084e-07
309,86.0,10.0,1.0829521538706444e-18
310,86.0,10.0,2.6355923918844423e-16
311,91.0,5.0,3.454022483137783e-24
312,89.0,7.0,3.702792324461934e-07
313,84.0,12.0,3.949546059040918e-22
314,82.0,14.0,1.2093390601661423e-13
315,88.0,8.0,9.749652062777364e-14
316,80.0,16.0,8.777596402236772e-30
317,83.0,13.0,4.929610939534652e-19
318,83.0,13.0,1.3467367915336305e-19
319,80.0,16.0,3.357449327501529e-31
320,93.0,3.0,4.771737941516803e-06
321,88.0,8.0,3.578130364780693e-40
322,86.0,10.0,3.4149149280336804e-23
323,84.0,12.0,9.54309657964563e-17
324,89.0,7.0,4.4251779994625114e-08
325,90.0,6.0,2.8353724418006297e-07
326,86.0,10.0,3.937814751394087e-160
327,91.0,5.0,1.364437077650472e-18
328,80.0,16.0,4.677014816563995e-13
329,90.0,6.0,7.92055925822128e-05
330,88.0,8.0,3.131194151523683e-17
331,82.0,14.0,6.900987615455902e-10
332,87.0,9.0,2.068773183446411e-61
333,82.0,14.0,3.4507573775543553e-16
334,89.0,7.0,3.341654509772826e-09
335,83.0,13.0,1.699110486800044e-12
336,82.0,14.0,1.8415524483173247e-119
337,84.0,12.0,1.864297282959372e-22
338,90.0,6.0,3.9610692357541207e-95
339,85.0,11.0,7.957344812807911e-28
340,82.0,14.0,1.3382010090527255e-48
341,86.0,10.0,4.5862131207532095e-51
342,84.0,12.0,1.2192543321189698e-23
343,85.0,11.0,2.948274763388505e-11
344,89.0,7.0,2.2854065943603825e-12
345,86.0,10.0,3.645080058119069e-14
346,87.0,9.0,4.657547716783702e-68
347,86.0,10.0,2.4705666924071366e-17
348,86.0,10.0,1.7834126211373515e-05
349,88.0,8.0,8.285449273242463e-19
350,83.0,13.0,1.226600273495141e-18
351,84.0,12.0,8.97684885308218e-12
352,87.0,9.0,2.7783009637796626e-15
