,n1,n2,p-values
141,93.0,3.0,1.9925179177471335e-06
142,94.0,2.0,0.0016772387080782616
143,93.0,3.0,5.160123434903299e-05
144,94.0,2.0,0.00011899571350085074
145,95.0,1.0,1.0128992004116173e-09
146,93.0,3.0,0.023935597577474012
147,95.0,1.0,0.00026459721875990276
148,94.0,2.0,0.01700305800967593
149,87.0,9.0,6.2820308007934086e-15
150,95.0,1.0,1.9208932656962366e-07
151,95.0,1.0,2.9707842018900432e-09
152,94.0,2.0,0.00681659939666191
153,95.0,1.0,2.655613328077027e-06
154,94.0,2.0,2.0434098010897335e-06
155,94.0,2.0,0.0003436533990373686
156,95.0,1.0,7.53462827982286e-05
157,95.0,1.0,0.0006918533188799464
158,95.0,1.0,2.239411750905589e-06
159,95.0,1.0,1.0269337623723495e-05
160,94.0,2.0,2.0963514337060915e-07
161,95.0,1.0,2.6061599808281608e-09
162,95.0,1.0,6.927201985582428e-07
163,95.0,1.0,1.6838035627139212e-06
164,95.0,1.0,0.00011323260255018382
165,95.0,1.0,4.862966741841061e-06
166,95.0,1.0,1.8467586820854496e-06
167,95.0,1.0,0.00012316685904502453
168,94.0,2.0,8.485068620442227e-06
169,95.0,1.0,3.96046025429895e-06
170,94.0,2.0,0.0006209755319107074
171,94.0,2.0,0.0001658613624480289
172,94.0,2.0,0.007072010271531896
173,95.0,1.0,7.039391756818354e-08
174,93.0,3.0,1.3072947263810072e-15
175,95.0,1.0,4.49704319695238e-06
176,95.0,1.0,1.4090440917431232e-10
177,95.0,1.0,3.572331136200506e-06
178,95.0,1.0,0.00011634931159038988
179,95.0,1.0,2.155817481970073e-06
180,92.0,4.0,3.346125016810954e-09
181,95.0,1.0,4.9144203695697234e-05
182,94.0,2.0,0.030034852063052307
183,92.0,4.0,9.851505093406873e-17
184,95.0,1.0,3.879300585552175e-07
185,95.0,1.0,0.001120085516316883
186,95.0,1.0,1.4002340338843425e-06
187,94.0,2.0,6.279289054239278e-05
188,94.0,2.0,0.000750861189187665
189,95.0,1.0,2.293773722100313e-07
190,95.0,1.0,0.008735390590288739
191,94.0,2.0,0.00291282980475555
192,94.0,2.0,0.005838249536608749
193,89.0,7.0,1.1877995246123807e-22
194,95.0,1.0,0.0002134263030560484
195,94.0,2.0,0.008272185402001775
196,94.0,2.0,0.00012073367902679024
197,94.0,2.0,9.845220252505676e-05
198,94.0,2.0,0.02140752633503964
199,95.0,1.0,0.00010794704647791521
200,93.0,3.0,7.855898581010404e-06
201,95.0,1.0,3.3469104886336646e-09
202,94.0,2.0,0.003459601970150776
203,95.0,1.0,2.727533919742189e-06
204,95.0,1.0,1.2079932698757933e-05
